gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
WSB2,0.6275461234936547,0.760716385993,0.727227277272273,0.2278,0.0825544602472308,0.057307057,0.0,0.0,,0.0879320227178451,
WSCD1,0.6332515729977605,0.485223202352,0.558944105589441,0.0008,0.178052428552362,0.0,0.0,0.0,0.107098767478,0.0003780710062877,1.0
WSCD2,0.22075290604671,0.528388131516,0.942505749425057,0.0022,0.031523522685124,0.0,0.0,0.0,0.0553958552652,0.0,
WT1,0.0349792044363869,0.00847367014167,0.030769692303077,0.1438,0.000796618944777,0.0,0.9998946,0.79328597,0.107947929845,1.81884687777666e-17,1.0
WTAP,0.2318971952650101,0.0576851109329,0.241575842415758,0.6202,0.0057374959140905,0.4454042,0.7955681,0.650602,0.050212446479,4.51451337326489e-07,1.0
WTIP,0.3679748320358323,0.370735097567,0.047029529704703,0.288,0.0019947622758208,0.715799,0.037981637,0.7230921,0.390900053297,0.0993331450038866,
WWC1,0.1290391383171589,0.166383319968,0.230876912308769,0.004,0.144316009149434,0.60289896,0.3928135,0.75559896,0.188200799864,1.71301406228344e-07,0.0002305045203909
WWC2,0.0502826063773061,0.324752739909,0.47035296470353,0.5154,0.0903317951223048,0.0,0.0,0.0,0.46471184248,8.04664562969021e-06,1.0
WWC3,0.3247840460701717,0.153616680032,0.10968903109689,0.5964,0.0794027031420099,0.0,0.0,0.0,0.130669730883,0.0,1.0
WWOX,0.0800362589314279,0.215632183908,0.107289271072893,0.6512,0.353741067431885,0.23613577,0.9998449,0.7307992,0.438785452078,0.0301132824250667,0.0083794624538219
WWP1,0.0390316732430414,0.195904838279,0.348365163483652,0.0116,0.0153157800965917,0.50968033,0.8363184,0.8125169,0.306808932643,7.23226730055672e-08,0.0422907609601179
WWP2,0.2214460915004799,0.11537556803,0.358964103589641,0.003,0.560945385629701,0.11708853,0.8137221,0.82837903,0.343215429016,0.0002295655613205,1.0
WWTR1,0.5485763037218727,0.108078053996,0.576142385761424,0.5964,0.401004108833087,0.8841525,0.820143,0.7610254,0.253982466173,0.251389876653521,1.0
XAB2,0.6154953609896555,0.193643410853,0.868113188681132,0.0008,0.508231087013624,0.21716797,0.26953444,0.8186526,0.310314171867,1.57345181234792e-05,1.0
XAF1,0.8967153673882905,0.798235765838,1.0,0.171,0.136504169748887,0.0,0.99936444,0.66018385,,0.977101773655175,1.0
XAGE2,,,,,,,,,,1.0,
XAGE3,0.9790977924709396,0.687420475809,1.0,0.9138,0.521319061942851,0.0,0.0,0.0,,0.108866251662377,
XAGE5,0.5958195584941879,0.937476610532,0.645735426457354,0.5908,0.819637413511253,0.0,0.0,0.0,,0.0050989488529096,
XBP1,0.1974512104084461,0.170072173216,0.857214278572143,0.3222,0.321703782124859,0.34118757,0.68395495,0.75310254,,0.0099475363621724,1.0
XCL1,0.8955422843126799,0.485223202352,0.998700129987001,0.3548,0.3388182663298,0.69591975,0.7172229,0.7635724,0.200965268616,0.0208944431212237,
XCL2,0.95728911165618,0.994830259289,0.999800019998,0.796,0.689029558303507,0.41153106,0.30595222,0.76071656,,0.238774638431256,
XCR1,0.8940492694891756,0.663410852713,0.999600039996,0.584,0.980960884423387,0.2818257,0.0,0.0,,3.22446933338179e-16,
XDH,0.0943798656286658,0.223817161187,0.99030096990301,0.6676,0.0113301029098107,0.0,0.0,0.64127433,0.161517401893,0.0,1.0
XG,0.7502932707689026,0.962571504945,0.687131286871313,0.1098,0.445070480894957,0.0,0.0,0.0,,0.451520908646087,1.0
XIAP,0.2328036685507092,0.102373696872,0.304069593040696,0.1048,0.107646922677055,0.9066555,0.9961881,0.81136966,0.474757965005,1.41784631385706e-05,1.0
XIRP1,0.3649354804308414,0.162550120289,1.0,0.1022,0.0279245764185929,0.0,0.17215225,0.6060068,,0.0,2.7137527232589e-05
XIRP2,0.0,0.3650521251,1.0,0.7536,0.0005096044997811,0.14977524,0.0,0.0,,0.0,1.0
XK,0.7389356937186733,0.241571772253,0.0532794672053279,0.1932,0.188551210170567,0.26663,0.07705399,0.56549096,0.239785389075,8.01427908355396e-06,1.0
XKR3,0.7589847499200171,0.88413258487,0.972202779722028,0.1842,0.701566791679841,0.0,0.0,0.0,,2.66513037173703e-16,
XKR4,0.2846859336674843,0.251328521786,0.0580494195058049,0.0768,0.649977217082151,0.0,0.0,0.0,,0.0,0.0002785927514112
XKR5,,,,0.8052,,,,,,,
XKR6,0.2770608936760158,0.628596631917,0.197780221977802,0.293,0.261523601494039,0.0,0.0,0.0,,3.26166406975607e-13,
XKR7,0.5256478617894849,0.710948944133,0.629037096290371,0.1162,0.908743803424299,0.0,0.0,0.0,,0.0,1.0
XKR8,0.96587394689133,0.946426089281,0.343065693430657,0.3688,0.899633767385065,0.0,0.022269646,0.55184746,0.415954805526,0.997566006206062,1.0
XKR9,0.6280260211154953,0.606746859129,0.778022197780222,0.0986,0.106343657358975,0.0,0.0,0.0,0.381892850706,4.9927372656541915e-09,
XKRX,0.9421456755892076,0.937476610532,0.109189081091891,0.0164,0.357429391310163,0.0,0.83004785,0.5671302,0.283752845949,0.0771931080940231,
XPA,0.8196651381038711,0.511136059877,0.333966603339666,0.577,0.897176211433193,0.19803146,0.9568105,0.7388921,0.17355297109,0.986955128643154,1.0
XPC,0.5396182147808467,0.193643410853,0.975702429757024,0.7434,0.0766111289544354,0.24139062,0.9996991,0.75981975,0.133797172482,0.30502782263444,0.0104419578335246
XPNPEP1,0.2472005972059293,0.0655546645282,0.733626637336266,0.014,0.1725692695551,0.0,0.067039736,0.64430726,0.429291737901,0.0264375324972741,1.0
XPNPEP2,0.4544630478831183,0.477433841219,0.187881211878812,0.8108,0.159012707348585,0.030411765,0.0,0.0,0.488454423864,4.91341874090471e-06,1.0
XPNPEP3,0.3617361629519036,0.723079390537,0.495750424957504,0.5154,0.362121914355719,0.0,0.81570274,0.64802593,,0.0966994284076809,
XPO1,0.0149834701930254,0.00191392675755,0.929107089291071,0.1668,0.0560235086355685,0.6503904,0.95894,0.94975424,0.24101768057,0.0009015196673316,1.69320896917346e-05
XPO4,0.0475631865202089,0.760716385993,0.111088891110889,0.0414,0.810051525490342,0.0,0.7507993,0.74597156,0.354143068342,0.0027270026096905,1.0
XPO5,0.4878959155380186,0.033360064154,0.986401359864014,0.2712,0.413036429879425,0.0,0.565992,0.77558315,0.556354868821,0.0752640007880088,0.0365749299106734
XPO6,0.5938999680068252,0.092312215985,0.957904209579042,0.0692,0.0070395314792754,0.0,0.87883615,0.788326,0.248076419422,0.0019921628455204,0.0267564764754403
XPO7,0.3262237389356937,0.053825180433,0.0804919508049195,0.0112,0.391748451673552,0.0,0.3545168,0.8035144,0.187697545044,0.0134470953208754,0.0099179533190722
XPOT,0.1529273754932281,0.585886126704,0.023989760102399,0.1524,0.0266760113907132,0.3466214,0.14989233,0.7381062,0.143463937232,3.34417528577122e-06,1.0
XPR1,0.0871280793430734,0.287174552259,0.646035396460354,0.5042,0.00559404474462,0.0,0.990325,0.59275496,0.368594446589,2.07236583044882e-05,1.0
XRCC1,0.5385517756212008,0.135931569099,0.561643835616438,0.0008,0.0693393306413819,0.6456561,0.99981564,0.74250305,0.596741533452,0.0691621920823107,0.0372237799097965
XRCC2,0.754132451743628,0.975386260358,0.033829661703383,0.9466,0.0460862625136099,0.9104172,0.8863734,0.7161898,0.233680105325,1.03908084440466e-07,1.0
XRCC3,0.705129572357897,0.485223202352,0.651534846515348,0.258,0.539977202445872,0.8294606,0.80040675,0.76723766,,0.657870134871567,1.0
XRCC4,0.4990935267143009,0.35966319166,0.953404659534047,0.5354,0.11787385019739,0.8247235,0.92243165,0.7288186,0.477662231718,0.470416321882722,0.0350068197572136
XRCC5,0.0943265436706836,0.251328521786,0.792020797920208,0.4304,0.160787281579115,0.2554683,0.9692379,0.81830585,0.467967264747,0.0146909100923275,1.0
XRCC6,0.0817958835448438,0.15194333066,1.0,0.4204,0.15187065378416,0.5225658,0.90482086,0.8224292,0.580307953517,0.376093722078721,0.044538413481218
XRCC6BP1,0.7994561160285806,0.400657578188,0.926807319268073,0.4468,0.794935983391411,0.0,0.0,0.0,,0.137029960676921,
XRN1,0.0400981124026874,0.238412189254,0.77032296770323,0.5274,0.147095025334447,0.78755,0.98837286,0.7972951,0.186453248248,4.1723855375583705e-15,1.0
XRN2,0.3637090753972486,0.0576851109329,0.404059594040596,0.1382,0.160424590612791,0.048337433,0.8846949,0.7887737,0.209076712209,0.010062504040724,0.0338108248882244
XRRA1,0.2664498240375387,0.735632183908,0.543845615438456,0.2318,0.165343622675329,0.0,0.0,0.55931354,0.257256266075,0.0010927098809966,1.0
XXYLT1,0.5985923003092672,0.0749746057204,0.648435156484352,0.941,0.0063992391351834,0.0,0.046443567,0.635908,,0.001926633534278,
XXbac-BPG181M17.5,,,1.0,0.4378,1.0,,,,,,
XXcos-LUCA11.5,,,0.607239276072393,0.3592,,,,,,,
XYLB,0.7597845792897515,0.433269179364,0.795020497950205,0.0794,0.559480573835653,0.0,0.0,0.0,0.5019733750550001,0.0344541206732535,
XYLT1,0.1520742241655113,0.0687890938252,0.816018398160184,0.6202,0.0467769677637486,0.71012574,0.29208443,0.65551996,0.187628720459,0.0,
XYLT2,0.1645515623333688,0.469713980219,0.657534246575342,0.1132,0.138776268110717,0.16605121,0.0,0.0,0.134945437602,1.34366561676968e-07,
YAE1D1,0.5673456329316412,0.565527933708,0.635736426357364,0.2678,0.0198323559018214,0.0,0.0,0.0,,0.0031586936075086,
YAF2,0.3023355017596246,0.140433039294,0.543245675432457,0.146,,0.0,0.99234056,0.67962027,,0.0961464025315353,0.0063385002991564
YAP1,0.1133624826703636,0.0506121357926,0.0580494195058049,0.0804,0.50470734819538,0.9250856,0.9997383,0.83085537,0.368237348413,0.297921323908084,4.61333497596818e-05
YARS,0.535192492268316,0.0877198609997,0.355864413558644,0.0886,0.32130578042127,0.0,0.0,0.6170658,0.547852580767,0.125679367864981,1.0
YARS2,0.6463687746614055,0.110360866079,0.815018498150185,0.7476,0.186317355609519,0.0,0.3009171,0.7439147,0.30628151901,0.0026212164794371,1.0
YBEY,0.8367281646582062,0.218593958835,0.837716228377162,0.2712,0.513146048513518,0.0,0.07549806,0.6268586,,0.202407836374965,
YBX1,0.2405353524581422,0.133066025127,0.887011298870113,0.3882,0.0686615493744851,0.41484898,0.7942429,0.7325646,0.459254307183,0.506085246933627,0.0042564255009173
YBX2,0.0668124133518183,0.447190590751,0.774822517748225,0.2318,0.0028618253736059,0.0,0.88069683,0.6125815,0.0603385993893,0.0008832468201537,0.0120926297695094
YBX3,0.3838647755145569,0.106917936381,0.998200179982002,0.063,0.0442104123556433,0.8152527,0.9995714,0.75664735,,0.0327246589006716,
YDJC,0.9306814546230138,0.98040096231,0.881911808819118,0.9192,0.921257159896219,0.0,0.0,0.0,,0.851498052768197,
YEATS2,0.258611496214141,0.0405239240845,0.997200279972003,0.404,0.217880617879952,0.0,0.92663175,0.63392496,0.7280683306029999,0.0003545790541847,6.40447414305035e-06
YEATS4,0.3186520209022075,0.606746859129,0.828217178282172,0.0986,0.0714156811236416,0.15449095,0.85606575,0.6663855,,0.779608113095842,1.0
YES1,0.1169883758131599,0.57571237637,0.017009829901701,0.0506,0.339231745983099,0.95521516,0.998517,0.78607786,0.421344817762,0.002744864246134,0.0038934814142813
YIF1A,0.1305854750986456,0.454445335472,0.755824417558244,0.0804,0.932449871672578,0.0,0.0742273,0.6146149,0.00239488776834,0.0916926743223433,1.0
YIF1B,0.7937506665244748,0.57571237637,0.388661133886611,0.3942,0.318360725603669,0.0,0.23329149,0.634725,,0.781108336460699,
YIPF1,0.749120187693292,0.0324084469393,0.89041095890411,0.1872,0.170448054776801,0.0,0.09023959,0.5491843,0.0408044657806,0.499734586014154,1.0
YIPF2,0.8691479151114428,0.927666399358,0.867013298670133,0.928,0.823984559850854,0.0,0.3034458,0.5576436,,1.0,
YIPF3,0.6881198677615441,0.585886126704,0.549045095490451,0.616,0.181564271614622,0.0,0.7910584,0.5891852,,0.07978421667785,
YIPF4,0.4826703636557534,0.565527933708,0.989001099890011,0.0616,0.0120023308091644,0.0,0.038374886,0.56105363,0.239785782199,0.114776254142619,
YIPF5,0.2119014610216487,0.785597433841,0.21967803219678,0.017,0.644829051087438,0.0,0.30368885,0.57897097,,0.194646803069628,1.0
YIPF6,0.9736589527567452,0.687420475809,0.246375362463754,0.9068,0.891015236735254,0.0,0.2468706,0.5686861,,0.0021347559181958,
YIPF7,0.7135544417191,0.88413258487,0.931106889311069,0.4518,0.383249977606597,0.0,0.0,0.0,,5.36802116923645e-10,1.0
YJEFN3,0.945824890689986,0.773098102112,0.276872312768723,0.0298,0.0001085046275696,0.0,0.0,0.0,0.0103100069638,0.16088944643912,
YKT6,0.7730617468273435,0.528388131516,0.245775422457754,0.3726,0.224569754430316,0.31491175,0.9242068,0.7164552,,1.0,1.0
YLPM1,0.0109310013863709,0.88413258487,0.350964903509649,0.283,0.0068180720039683,0.0,0.96604687,0.6528667,0.217824280681,0.0,1.0
YME1L1,0.3217980164231631,0.388275862069,0.106889311068893,0.314,0.652163138743702,0.20486417,0.38573584,0.61362475,0.181181859928,0.0003617990002789,1.0
YOD1,0.673722939106324,0.159026998129,0.827917208279172,0.0288,0.0598449237707386,0.0,0.13635401,0.74266976,0.438785452078,0.101843430801178,1.0
YPEL1,0.8577370161032313,0.687420475809,0.735126487351265,0.1408,0.22928214899048,0.0,0.39607406,0.55574656,,0.279046544867642,
YPEL2,0.8773594966407167,0.748110130981,0.0054599454005459,0.616,0.942222321316519,0.0,0.0656264,0.5652214,0.253982466173,0.826433635345631,1.0
YPEL3,0.7622907113149194,0.511136059877,0.915108489151085,0.1842,0.675200220928952,0.0,0.07728463,0.58055496,,0.521481766833177,
YPEL4,0.6289324944011944,0.822576851109,0.806719328067193,0.626,0.613959753195983,0.0,0.0,0.0,,0.788640365777246,
YPEL5,0.5402047563186521,0.419700614809,0.87951204879512,0.1098,0.983211957724397,0.0,0.0,0.0,0.114736419081,0.833799435358462,1.0
YRDC,0.8969286552202197,0.937476610532,0.993900609939006,0.0552,0.399498741686854,0.0,0.09403106,0.5649086,,1.0,1.0
YTHDC1,0.0752372827130212,0.0434055065491,0.037259627403726,0.3182,0.0015944727263117,0.0,0.25003064,0.7144846,0.00682804558044,1.31683776608771e-09,0.0287024440860323
YTHDC2,0.1212541324517436,0.229323710238,0.831116888311169,0.5398,0.118795353504701,0.0,0.0,0.0,0.440852838505,0.0004122697922863,1.0
YTHDF1,0.2791937719953077,0.053825180433,0.924807519248075,0.0288,0.483086676403874,0.0,0.0,0.0,0.385378702404,4.80652302155955e-05,1.0
YTHDF2,0.472005972059294,0.229323710238,0.493650634936506,0.0008,0.0628631732615593,0.0,0.0,0.0,0.126067459282,0.0231144213560025,0.018134532281935
YTHDF3,0.5704383064946145,0.354343758353,0.492350764923508,,0.347919615516143,0.0,0.0,0.0,0.158564888262,0.0338039826877327,
YWHAB,0.1879599018875972,0.159026998129,0.938706129387061,0.146,0.325084477275817,0.7069418,0.3038572,0.8983487,,0.600700077005655,0.0185725705064785
YWHAE,0.0836621520742241,0.198048650094,0.18038196180382,0.0616,0.67713831105504,0.91461986,0.99633884,0.91137576,0.477662231718,0.293030211863789,1.0
YWHAG,0.2518929295083715,0.186757551457,0.474052594740526,0.0734,0.553210901385568,0.8531043,0.7565852,0.8293512,0.314440339569,0.131669478638053,1.0
YWHAH,0.2584515303401941,0.180278000535,0.955704429557044,0.1132,0.413359386058761,0.65594697,0.999418,0.82269377,,0.175329271377086,1.0
YWHAQ,0.1222672496534073,0.153616680032,0.113288671132887,0.5208,0.780486085106508,0.71291816,0.9948467,0.89587086,0.00357443721232,0.364247312561585,1.0
YWHAZ,0.1778820518289431,0.268313285218,0.830816918308169,0.0566,0.976023554286924,0.9259954,0.9770807,0.93681335,0.302733713209,0.0168957536832095,0.0042233618004376
YY1,0.0586541537805268,0.193643410853,0.512648735126487,0.4342,0.130058532744211,0.360197,0.99978095,0.7173392,0.335796050816,0.0025730621366717,0.0200827388409879
YY1AP1,0.4363335821691373,0.104672547447,1.0,0.5398,0.129832085960871,0.0,0.2962345,0.63884044,0.166401454385,2.16326603119651e-07,1.0
YY2,0.4634211368241442,0.723079390537,0.684131586841316,0.7584,0.309173367836785,0.0,0.011539446,0.6348947,,3.36604107551797e-06,0.0008631851234634
Y_RNA,,,,0.5964,,,,,,,
Z95704.2,,,,0.765,,,,,,,
ZACN,0.4954676335715048,0.502480620155,0.694030596940306,0.314,0.207039938681707,0.0,0.001121549,0.6275362,,0.364934883503315,
ZADH2,0.9074864029007144,0.628596631917,0.683931606839316,0.5274,0.0284405291538552,0.0,0.2752906,0.5947806,0.33970282515,0.236751165929306,
ZAN,0.144662472005972,0.477433841219,0.998900109989001,0.0932,0.0022413178700095,0.0,0.9967578,0.55775404,,0.0,
ZAP70,0.2442145675589208,0.0054958567228,0.102289771022898,0.0646,0.317290104590957,0.9548914,0.33159938,0.80069846,0.0855204707222,3.38165343555305e-09,2.63273215177985e-08
ZAR1,0.9091393835981656,0.502480620155,0.255174482551745,0.01,0.003071701295466,0.0,0.0,0.0,,0.980807340310479,
ZAR1L,0.9498240375386584,0.927666399358,0.980501949805019,0.77,0.440611143238465,0.0,0.0,0.0,,1.0,
ZBBX,0.240855284206036,0.773098102112,0.789321067893211,0.3978,0.0621074820329474,0.0,0.0,0.0,,0.0,1.0
ZBED1,,,0.999700029997,0.155,0.210038785806563,0.40784454,0.58393764,0.68807936,0.410636209968,4.41979046993402e-12,
ZBED2,0.7624506771888664,0.91721464849,0.771822817718228,0.717,0.0834888924673774,0.0,0.0,0.0,0.00222628571486,5.65252959458586e-11,
ZBED3,,0.988158246458,0.618838116188381,0.4906,1.0,,,,,1.0,1.0
ZBED4,0.3769329209768582,0.2028762363,0.999900009999,0.3942,0.127698149214692,0.0,0.93670875,0.56430435,0.174575820337,2.63252297519464e-20,1.0
ZBED5,0.0939532899648074,0.859695268645,0.344565543445655,0.1148,0.252390886457042,0.0,0.0,0.0,,0.0036172951902708,1.0
ZBED6,,,,,,,0.028480692,0.62677884,,1.0,
ZBED6CL,0.894475845153034,0.969419941192,0.769023097690231,0.9106,,0.0,0.0,0.0,,0.0006023547030349,
ZBED9,,,,,,,,0.5731931,,,
ZBP1,0.6961181614588887,0.628596631917,0.992300769923008,0.951,0.201443934379424,0.24349019,0.021905877,0.72347486,0.353103905247,7.70332977405464e-05,
ZBTB1,0.245707582382425,0.370735097567,0.952104789521048,0.0122,,0.0,0.4646796,0.6658677,,0.0035139212910413,1.0
ZBTB10,0.5851018449397462,0.485223202352,0.474052594740526,0.1872,0.0074831715322788,0.0,0.27461505,0.6684494,0.35313060352,0.0494372094620601,0.0302223310636064
ZBTB11,0.111816145888877,0.835188452285,0.031689683103169,0.2796,0.297307608531002,0.0,0.548989,0.64356107,0.55385090276,1.12763599753665e-06,1.0
ZBTB12,0.59656606590594,0.723079390537,0.705829417058294,0.1842,0.307482602767537,0.0,0.0,0.0,0.369019160965,1.8581816019140103e-15,1.0
ZBTB14,0.4966407166471153,0.0727078321304,0.826317368263174,0.1496,0.192760785907985,0.0,0.28350386,0.656885,,1.12022370789872e-05,
ZBTB16,0.2429881625253279,0.0108740978348,1.0,0.8222,0.0135296495497548,0.5587025,0.936811,0.82597345,0.132114085526,4.83650567939124e-08,1.0
ZBTB17,0.4468913298496321,0.0317722534082,0.889411058894111,0.1932,0.0703236983956668,0.58505136,0.999943,0.7436248,0.318235537051,0.0364237645984992,1.0
ZBTB18,0.2201663645089048,0.339219460037,0.0703929607039296,0.5154,0.003591673918937,0.0,0.6900302,0.63116115,,0.0064738643237635,
ZBTB2,0.6200810493761331,0.218593958835,0.921507849215078,0.8828,0.746973110094482,0.0,0.9999058,0.666602,0.522966768141,1.46498035773855e-05,0.0299147861526351
ZBTB20,0.0109310013863709,0.153616680032,0.985301469853015,0.4776,0.0517661811736918,0.0,0.9560409,0.6209538,0.00801203910077,0.0,0.0122090405764058
ZBTB21,0.3869574490775301,0.354343758353,0.816718328167183,0.1496,0.157588720317847,0.0,0.67887866,0.67830503,,7.56480471533293e-07,
ZBTB22,0.3886637517329636,0.0895429029671,0.576742325767423,0.1246,0.305270710250737,0.0,0.72304165,0.68156135,0.198474227733,1.95325977663525e-14,1.0
ZBTB24,0.1262663965020796,0.628596631917,0.695030496950305,0.258,0.0107193956617928,0.0,0.7158721,0.71364754,0.308259298401,3.96145301058285e-06,1.0
ZBTB25,0.1467953503252639,0.565527933708,0.306369363063694,0.0306,0.563372435193107,0.0,0.11594626,0.7035417,0.522966768141,0.169989872169626,
ZBTB26,0.3340620667590914,0.585886126704,0.499450054994501,0.7248,0.0788099582760484,0.0,0.0,0.0,,0.0398786365088322,
ZBTB3,0.3915964594219899,0.00804597701149,0.592340765923408,0.239,0.0585042968692205,0.0,0.60506743,0.69924134,0.111624566247,0.0014885206792441,1.0
ZBTB32,0.743521382105151,0.241571772253,0.999800019998,0.9106,0.221126142908078,0.0,0.26875126,0.67374915,0.477662231718,0.0065345609083356,1.0
ZBTB33,0.1402900714514237,0.00216519647153,0.101989801019898,0.2086,0.235308631930361,0.28933448,0.9998369,0.68085617,0.193351735362,1.76036863967218e-05,1.0
ZBTB34,0.6620454303082008,0.859695268645,0.512148785121488,0.5728,0.132846456398728,0.0,0.075683504,0.6582626,0.557231714689,0.637051667115157,
ZBTB37,0.5807294443851978,0.946426089281,0.893610638936106,0.2194,0.0509622097522137,0.0,0.0,0.0,0.568210006491,0.000930507619079,1.0
ZBTB38,0.2542390956595926,0.0780967655707,0.971702829717028,0.0842,0.058905277664854,0.0,0.13762373,0.652159,0.703208563989,0.0005800279760415,1.0
ZBTB39,0.576090434040738,0.519545576049,0.997800219978002,0.2,0.461969667714272,0.0,0.12526874,0.6794199,0.632111011995,0.0002219407523118,
ZBTB4,0.1880665458035618,0.261202886929,0.815418458154185,0.239,0.31078014608848,0.0,0.31252646,0.6429741,0.459623520579,1.6060956652202e-09,1.0
ZBTB40,0.2691692438946358,0.433269179364,0.407859214078592,0.2972,0.178113764214113,0.0,0.15018949,0.6148051,0.512153303368,0.0805667424385422,0.0129131017901688
ZBTB41,0.1537805268209449,0.773098102112,0.667233276672333,0.577,0.227610999444276,0.0,0.0,0.0,0.345943776697,1.10998226251466e-13,1.0
ZBTB42,0.8673349685400448,0.975386260358,0.25017498250175,0.5398,0.268986484974968,0.0,0.04450188,0.6762121,0.0688484801438999,3.09750350618401e-06,
ZBTB43,0.7279513703743201,0.207714514836,0.970502949705029,0.7248,0.217266300423228,0.0,0.55358857,0.6906637,0.598511896783,0.0078038128361806,1.0
ZBTB44,0.4621947317905513,0.0719486768244,0.556744325567443,0.1162,0.076086310272556,0.0,0.25120485,0.56194687,0.560796930369,0.105109607047502,1.0
ZBTB45,0.6572464540897942,0.663410852713,0.341665833416658,0.3806,0.0070778262809368,0.0,0.0,0.6805977,0.363571379895,5.412272893786311e-15,
ZBTB46,0.1495680921403434,0.223817161187,0.149485051494851,0.4956,0.105294676930411,0.0,0.3569313,0.6645691,0.0238839200895,1.0659338925695801e-17,1.0
ZBTB47,0.3304361736162952,0.3650521251,0.301069893010699,0.0842,0.0001388128653626,0.0,0.024005735,0.6898767,0.183869548465,2.33187706934539e-07,1.44958984547142e-05
ZBTB48,0.552948704276421,0.419700614809,0.171282871712829,0.4378,0.035792288173695,0.0,0.6584276,0.6848976,,0.0670882833363584,1.0
ZBTB49,0.4594753119334542,0.135931569099,0.985401459854015,0.5452,0.0554012498932649,0.0,0.9998282,0.6333996,0.273320832897,0.0043236003036886,0.0017651680649596
ZBTB5,0.408126266396502,0.155418337343,0.741025897410259,0.3688,0.0710049100587412,0.0,0.5941106,0.6488733,0.403549082896,0.0136179170225291,0.0232281452309425
ZBTB6,0.6702036898794923,0.871900561347,0.997200279972003,0.0538,0.0920676833299272,0.0,0.41313276,0.6747359,0.27444143441,0.0036240755331336,
ZBTB7A,0.1382638370480964,0.0511895215183,0.143485651434857,0.5354,0.0036263191470119,0.0,0.99995816,0.65310013,0.195132904862,1.5198016150601302e-15,0.0013348661996587
ZBTB7B,0.4993068145462301,0.00481154771451,0.754424557544246,0.3258,0.0132336285775442,0.0,0.5874469,0.6528927,0.0260693535876,2.26414056475066e-15,1.0
ZBTB7C,0.0138103871174148,0.528388131516,0.707029297070293,0.0,0.039745641549805,0.0,0.0,0.0,0.00504763721827,2.05107366118836e-13,0.0304446041961933
ZBTB8A,0.3324090860616402,0.261202886929,0.855414458554145,0.0842,0.0586373146704537,0.0,0.0,0.0,,0.257660926269337,1.0
ZBTB8B,0.8810387117414952,0.511136059877,0.999400059994001,0.293,0.0109791501047842,0.0,0.005179182,0.68788356,,0.257852131059542,
ZBTB8OS,0.8168390743308094,0.469713980219,0.174582541745825,0.004,0.469616849125214,0.0,0.0,0.0,0.141455500895,0.527023511563174,
ZBTB9,0.5845686253599232,0.238412189254,0.92030796920308,0.2768,0.0734091476907241,0.0,0.4416432,0.7281415,0.264926555774,0.0021803843447789,1.0
ZC2HC1A,0.8233443532046496,0.502480620155,0.046239537604624,0.9344,0.560218799201309,0.0,0.0,0.0,,0.0069127247881497,1.0
ZC2HC1B,0.9828303295297004,0.810253942796,0.786621337866213,0.3364,0.204528853177502,0.0,0.0,0.0,,0.946392608418997,
ZC2HC1C,0.9412925242614908,0.324752739909,0.696330366963304,0.1618,0.448293696940057,0.0,0.0,0.0,,1.0,
ZC3H10,0.5037325370587608,0.511136059877,0.173682631736826,0.1588,0.0062407386957525,0.0,0.0,0.0,0.232528810367,0.039054642647685,0.0137347354933459
ZC3H11A,0.5538551775621201,0.0471103982892,0.940505949405059,0.0298,0.111108293870274,0.052394435,0.0,0.0,0.638013359987,0.0097894609031938,0.0149259803190242
ZC3H12A,0.3310227151541004,0.0559582999198,0.706629337066293,0.3258,0.0001661958256527,0.0,0.42859474,0.666747,0.404571519044,2.91606315623629e-09,1.0
ZC3H12B,0.1748960221819345,0.329468056669,0.583041695830417,0.3726,0.132336824766808,0.0,0.0,0.0,0.299643203835,4.37145552166251e-13,
ZC3H12C,0.316945718246774,0.651253675488,0.872812718728127,0.0012,0.0234938320131899,0.0,0.0,0.0,,2.6704420666112e-05,1.0
ZC3H12D,0.6535139170310333,0.699342421812,0.191280871912809,0.0116,0.0346882918094652,0.0,0.0,0.6145805,0.20102878123,0.602226079622325,1.0
ZC3H13,0.0,0.84747393745,0.148785121487851,0.1588,1.0,0.0,0.0,0.0,0.351629790045,0.0,1.65011128507016e-05
ZC3H14,0.4186840140769969,0.182384389201,0.863913608639136,0.0776,0.200336631065887,0.0,0.79781514,0.6356953,0.438323240276,0.0003611450908046,0.0247235106460448
ZC3H15,0.5635597739148981,0.244784816894,0.916308369163084,0.0164,0.378204388244111,0.0,0.9961442,0.6447056,0.5838697534539999,0.0404950924835138,1.0
ZC3H18,0.0109310013863709,0.469713980219,0.343465653434657,0.19,0.238675736679071,0.0,0.9995467,0.6233667,0.277837589676,1.1469190552213e-13,0.0298873406249456
ZC3H3,0.3554441719099925,0.101240310078,0.998700129987001,0.765,0.0035095732109297,0.0,0.5298795,0.6442367,0.407119768895,3.52119747026979e-05,1.0
ZC3H4,0.2531193345419643,0.0962576851109,0.995400459954005,0.2712,0.130601360215042,0.0,0.0,0.0,0.308791044442,2.83593319390438e-16,2.2537422801289e-05
ZC3H6,0.1864135651061107,0.687420475809,0.977302269773023,0.2768,0.108071155963468,0.0,0.0,0.0,0.499448061479,0.0006417279490815,
