gene_id,gene,pvalue
7504.0,RGS19,0.70832574
9288.0,CCDC62,0.70828474
12019.0,CD109,0.70825773
2984.0,NSUN2,0.70824367
3997.0,WDR1,0.70821226
10609.0,GAS1,0.70799345
8.0,GTF2E2,0.7079165
2363.0,DHX30,0.70764095
7215.0,ZNF343,0.70762545
5430.0,CPOX,0.70762503
8525.0,MBTPS1,0.7075707
6810.0,RPAP1,0.7074396
65.0,LIG3,0.7073827
7836.0,SRGAP1,0.70717466
3367.0,FCN3,0.70707136
7399.0,IPO9,0.70703405
7687.0,CLASRP,0.70700353
7714.0,CLIP2,0.7069748
10279.0,COPG2,0.70687133
415.0,ABCG5,0.7067183
12361.0,KIF12,0.7066344
10657.0,GGH,0.7065813
858.0,HSPG2,0.7065688
3937.0,GAK,0.70650566
6108.0,ASS1,0.7064968
7505.0,SLC30A1,0.7064677
3361.0,U2AF1,0.7064398
4653.0,STN1,0.70621836
5878.0,DPYSL5,0.7062024
4609.0,KIF1B,0.7061477
4524.0,SLC10A1,0.70606834
2802.0,KLHDC2,0.7060224
7484.0,STOX1,0.70595276
7009.0,TRIM29,0.70584714
1961.0,KPNA3,0.70580584
6993.0,DNAJC4,0.7057654
1864.0,ATXN2,0.70550454
1099.0,HSP90AA1,0.70541966
3089.0,KIF3B,0.7053871
5872.0,SRSF4,0.70529556
5673.0,PDE9A,0.70517665
984.0,PFKP,0.705127
10099.0,CD99,0.70511216
7082.0,PITPNB,0.7050326
949.0,PPARD,0.70493907
1490.0,HEY2,0.7045938
12373.0,KLRF1,0.7043981
12275.0,NEU2,0.70435584
4873.0,NPEPPS,0.7042859
4516.0,SLC2A1,0.7040385
2254.0,DYNC1LI1,0.7037535
11812.0,PTGR1,0.7036425
6988.0,SCP2,0.70355666
3936.0,CETN3,0.7035083
10353.0,FOXG1,0.70326346
2349.0,EIF2S2,0.7031693
3191.0,PRKD3,0.703148
3932.0,ZNF512B,0.70309085
1557.0,HSPB1,0.70298535
7461.0,TPD52,0.7028518
11260.0,CNN2,0.7027878
6358.0,MYCBP,0.70257324
6240.0,NDUFB7,0.7024332
1680.0,LAT2,0.70230913
3837.0,NAPA,0.7022597
10721.0,ZNF592,0.7022196
217.0,MYD88,0.7021654
9649.0,KDELR2,0.7020714
4372.0,MAST2,0.70197874
4792.0,MTA3,0.70178294
2285.0,RCAN1,0.7017093
299.0,TSN,0.70161015
10532.0,CIP2A,0.70150733
6138.0,DNMBP,0.7014935
10947.0,MTX1,0.70120007
1814.0,FLOT2,0.7009204
1378.0,CLIP1,0.70088524
12771.0,GLMN,0.70069814
2866.0,KIR2DL4,0.70067185
6067.0,CDC37L1,0.7006682
6928.0,DPH2,0.70059115
1439.0,RUVBL2,0.7005253
1094.0,KLRD1,0.70033705
4680.0,OS9,0.70006007
78.0,CLP1,0.6998497
9724.0,FBXO38,0.69982094
3807.0,PAFAH1B2,0.6993404
9627.0,ACOX3,0.6993234
3662.0,ASL,0.6989446
1744.0,PRMT2,0.69856083
2849.0,OTX2,0.6985268
70.0,HEXB,0.69821054
1385.0,PLD1,0.69820756
9540.0,NFX1,0.698207
3109.0,RPS6KA4,0.69814706
11840.0,BTD,0.69812185
12312.0,GFOD2,0.6980602
3515.0,PRKX,0.6977912
3586.0,RIT1,0.6977373
12323.0,RHBDF2,0.6977309
11331.0,DNAJC6,0.6975583
7655.0,NFIL3,0.6975518
10757.0,MEPE,0.697403
5802.0,TRAPPC3,0.69716567
5213.0,FMO1,0.69704777
10079.0,KLHL25,0.69701755
10101.0,HS2ST1,0.6969262
8385.0,MTRF1,0.6967794
597.0,LIMS1,0.696549
6431.0,ACSS1,0.6963667
5874.0,DDX41,0.69619215
10636.0,ACAD11,0.6960075
7132.0,NEIL2,0.6959116
3838.0,RBFOX2,0.695899
8165.0,TNNT2,0.6957884
8663.0,NCOA7,0.6957019
1304.0,TNFRSF10C,0.6956777
1173.0,SDHB,0.6956543
11694.0,NPC2,0.69563305
10137.0,EYA3,0.695589
181.0,MSX2,0.6951568
3583.0,TFAM,0.6948538
1141.0,CASP1,0.69467366
10273.0,CELF2,0.6944703
11759.0,CAMKMT,0.6944058
6071.0,GRAMD4,0.694205
3733.0,ZFYVE26,0.6941942
11712.0,TUBGCP6,0.6939451
12174.0,SLC16A2,0.6939093
11822.0,SLC25A32,0.6935777
8439.0,GAA,0.69356525
7328.0,CEP68,0.6935064
3448.0,PHC1,0.69326335
469.0,SNW1,0.69313264
1367.0,HES1,0.6930086
4205.0,ORC5,0.69294167
5034.0,TESK1,0.69264454
12897.0,RGMB,0.69264317
999.0,PIP5K1C,0.6923911
3809.0,IPO8,0.6918906
3208.0,DHX8,0.69181156
3737.0,HADH,0.69171035
9653.0,ARHGAP4,0.69161236
10786.0,IL18RAP,0.69159526
1919.0,CD44,0.6915261
3554.0,SRPK1,0.6914784
9874.0,EIF2AK1,0.69133943
1006.0,SEMA7A,0.6913001
3918.0,NUP133,0.6912038
2347.0,NEBL,0.6908717
11564.0,PAPOLG,0.69084847
2329.0,AAMP,0.6908254
9115.0,SCAF8,0.6908155
5979.0,NSG1,0.69079703
7263.0,ALDH2,0.6907265
3864.0,COX6A2,0.6904799
12800.0,SPINK2,0.69043475
2381.0,MCMBP,0.69036406
2271.0,NLGN1,0.69030464
5572.0,RHOT1,0.69014424
4959.0,MED25,0.69009835
1522.0,STAT5A,0.69009036
6149.0,ZBTB18,0.6900302
6608.0,NSMF,0.68996066
10901.0,MFNG,0.68984044
5494.0,GCNT1,0.6896791
8376.0,LETM1,0.6896597
3847.0,RHOT2,0.6895244
11322.0,COL25A1,0.689381
10303.0,ZIC2,0.68905646
5505.0,CALCA,0.68898714
3994.0,DNAJB11,0.68879706
722.0,IL33,0.68853265
12444.0,FMN1,0.68845934
11299.0,OPHN1,0.6883716
6609.0,SUPT20H,0.68834496
11933.0,ALAD,0.688331
4176.0,ODF2,0.68810755
8473.0,ALDH18A1,0.6880075
9841.0,IARS2,0.6878743
5954.0,CCL17,0.6874892
7822.0,DNAJC11,0.6874497
5296.0,RAI14,0.6873912
6324.0,NKX3-1,0.687361
2110.0,SNRNP200,0.6873595
9559.0,SDK2,0.6873092
11290.0,KCNQ2,0.68687844
7243.0,SLC35F6,0.68675333
2617.0,HSF4,0.6867397
6289.0,PNPT1,0.68646526
9852.0,RFXAP,0.6862987
5736.0,GATC,0.68619466
3221.0,CSRP2,0.6861328
6665.0,NOL8,0.6855595
8859.0,DSE,0.68551034
8218.0,MED30,0.68549544
10304.0,ATG9B,0.68545824
3658.0,FXR1,0.68541807
4252.0,NAALADL2,0.6853009
4667.0,GTF2IRD1,0.6851271
7966.0,LPIN2,0.685066
1976.0,KPNA6,0.6849234
2610.0,CNPY3,0.68486136
3743.0,ADAMTS13,0.6848339
1747.0,EFCAB6,0.68471485
692.0,PPIL2,0.68471336
2209.0,GYS1,0.68411916
1633.0,RASGRP1,0.68410635
5809.0,XBP1,0.68395495
10956.0,DLX5,0.6838829
9511.0,NPHP3,0.68374026
11105.0,KCNK3,0.68345755
9119.0,NUP188,0.68336916
994.0,DCX,0.6833336
12101.0,TSPAN5,0.6831951
12527.0,KRTAP9-9,0.6831128
6858.0,LCA5,0.68302894
1222.0,FOSL1,0.68299747
11849.0,AMACR,0.6827616
7832.0,KIAA0319,0.68275136
5778.0,EFHD1,0.68268645
3045.0,GRIN2C,0.6825574
9487.0,RCBTB1,0.68240005
8448.0,GALNT18,0.68228316
8488.0,MKS1,0.68217045
4597.0,PSMB10,0.68150014
9873.0,P2RX4,0.6813897
12490.0,JRKL,0.68129486
5041.0,IQCB1,0.6809466
5118.0,LAP3,0.6809092
6163.0,KRT4,0.68077487
10637.0,GALC,0.6806553
1691.0,FCGR2B,0.68055224
4621.0,PHLDA3,0.68025464
2162.0,LNX1,0.68025094
520.0,DRAP1,0.68005615
11637.0,TRIM13,0.6799367
8335.0,STEAP1,0.6798673
10866.0,HELB,0.679545
5920.0,SHMT1,0.67935354
1495.0,AP2M1,0.6793039
6095.0,TAF6L,0.67921335
10141.0,UGGT2,0.67900354
5116.0,ZBTB21,0.67887866
4448.0,HSF2BP,0.67871135
4722.0,MCOLN1,0.6786266
12266.0,QPCT,0.67844796
4394.0,RBM23,0.6784006
782.0,HLA-E,0.6783868
11674.0,KCTD20,0.6781929
4510.0,MTHFS,0.67792237
733.0,IL4R,0.67783874
7068.0,NUP85,0.67748106
4996.0,AURKC,0.6774317
11734.0,GALE,0.67729086
5931.0,ATG9A,0.67715496
3473.0,PIM1,0.6769339
6591.0,RND3,0.67669755
6418.0,ADAM9,0.6766878
7837.0,ALDH9A1,0.67666817
1834.0,MAPK7,0.67605484
8869.0,DENND5A,0.6758984
12880.0,FSCN2,0.67567104
5347.0,DOCK3,0.67551744
2951.0,SRRT,0.67548037
2149.0,PLA2G6,0.67527884
870.0,PAX3,0.6752685
4923.0,PLEKHB2,0.6752598
12315.0,MESP2,0.6751233
2059.0,SLC25A12,0.67506397
11477.0,CHRNA9,0.6749702
8050.0,PIBF1,0.6749069
2792.0,INTS3,0.67479247
5756.0,SYN1,0.6746527
5269.0,CCL2,0.67461735
6499.0,M6PR,0.67414397
7834.0,SLC22A7,0.6740561
4468.0,PTGER3,0.6739659
2018.0,MAP4K2,0.6739594
631.0,REN,0.67383254
8780.0,PLXNA3,0.67353463
1057.0,METTL1,0.67308277
7114.0,E2F2,0.67267346
2660.0,RRP1B,0.6725096
12677.0,ENDOD1,0.6724967
2431.0,ARL4D,0.67246795
2365.0,NUP160,0.672177
7471.0,AGL,0.67214704
9602.0,ARF3,0.6717355
3262.0,UNC93B1,0.6715695
7400.0,FTCD,0.67155594
6607.0,LIG1,0.6711625
2353.0,NDUFA5,0.67106384
2442.0,NOP2,0.67097473
10169.0,TAF7L,0.670953
4852.0,DENND4C,0.67088634
6876.0,PAF1,0.6707109
3523.0,UBE2E1,0.67064947
6404.0,GLE1,0.6705752
7376.0,ZNF41,0.6705519
12069.0,MORC1,0.6705247
3301.0,EIF3F,0.67034495
9458.0,GLUD1,0.67011505
8272.0,TMEM168,0.6700925
7977.0,CENPT,0.670036
5563.0,CA4,0.66952455
7590.0,RPA3,0.6694307
6722.0,MSL1,0.66936755
7162.0,SCAI,0.66929686
8523.0,FMO3,0.6692585
10576.0,FXYD2,0.66904694
11309.0,MBTPS2,0.6689554
10310.0,SORD,0.66857755
8068.0,NEUROD1,0.6685476
4772.0,ERP44,0.66819525
10143.0,CHIA,0.66812396
10268.0,KISS1R,0.6677315
12144.0,SLC25A21,0.66772217
453.0,EBI3,0.6670734
11336.0,CYC1,0.66702753
9181.0,NAA50,0.66693527
12036.0,KLK11,0.66664654
6770.0,CROCC,0.6664724
8736.0,TMEM45A,0.6663405
8622.0,ARFGAP3,0.66629386
9782.0,GLCCI1,0.666215
5654.0,PTPMT1,0.66617876
12720.0,TMCC2,0.66616213
9615.0,KCNV1,0.66592985
2283.0,LAPTM5,0.6658602
6660.0,ADRA1A,0.66569513
859.0,LDHA,0.66521835
4566.0,ZNF202,0.6651363
7329.0,COG2,0.66510755
112.0,BCL2L14,0.66508543
1108.0,KHSRP,0.6649805
12057.0,FRMPD2,0.66463774
672.0,JAM2,0.6645949
9128.0,AKAP11,0.6645023
7500.0,LAMA2,0.66445935
11395.0,IGLL1,0.66435957
3879.0,GPI,0.66420496
6853.0,BRD1,0.6640296
2449.0,MID2,0.6639257
10441.0,FZD8,0.66369736
8492.0,SFXN3,0.66359174
409.0,GCLM,0.6634311
8311.0,ZNF414,0.66314024
5104.0,FGF12,0.6631308
573.0,CDK2,0.6630853
11060.0,ARHGEF18,0.6630212
6875.0,HOOK3,0.6627552
7278.0,PERP,0.6624643
6631.0,USP30,0.6624321
4611.0,CCT8,0.66236776
834.0,CPN2,0.6622892
12200.0,DPY19L3,0.6622557
10596.0,PEX1,0.66217303
6633.0,TUBB2B,0.6621277
9944.0,OR10J1,0.66175777
1737.0,PPP1CA,0.661659
3040.0,ERCC5,0.66138357
1309.0,CRK,0.66104513
688.0,ANGPT2,0.6610165
7670.0,NRBP1,0.6609722
6012.0,GGT7,0.660472
188.0,TFDP2,0.6602829
5020.0,ZNF76,0.6601742
7523.0,TBCD,0.6599422
8816.0,SLC25A24,0.6594641
4312.0,ASAH1,0.6593446
1967.0,KCNQ1,0.6593189
7787.0,SLC25A23,0.65911466
8717.0,IDH3A,0.65899414
5046.0,ZBTB48,0.6584276
12545.0,COQ8B,0.65842074
10290.0,SPPL2B,0.6583701
2972.0,LZTS2,0.6582962
8201.0,MED20,0.6582169
1091.0,CD3D,0.6581375
8682.0,GCNT2,0.657901
12685.0,PMEL,0.65782756
715.0,GJB1,0.65774393
7676.0,NECAP2,0.65756965
4011.0,NOL9,0.6574056
1363.0,IL1R2,0.657146
10235.0,CRNN,0.6569395
5199.0,KCTD4,0.65678257
8779.0,MBTD1,0.65651876
8939.0,NELFE,0.6564411
7005.0,COG4,0.6561325
11701.0,ARFGEF3,0.6560625
10654.0,GLRA2,0.655963
8785.0,ZNF500,0.6555424
8982.0,CNTNAP2,0.6555049
10908.0,SCN2B,0.6552554
10206.0,ATP1A4,0.6548291
2495.0,RRAGB,0.654629
9286.0,TNK1,0.65460324
5738.0,UGT1A10,0.6540956
9639.0,ESCO1,0.6538776
7151.0,KALRN,0.65385175
9125.0,GPATCH1,0.65370214
7818.0,AP2S1,0.65369713
8076.0,PNMA3,0.65360403
1653.0,SHB,0.6534833
5599.0,UBXN4,0.65342045
7891.0,KIR3DL2,0.653411
974.0,TKFC,0.6533654
7216.0,SLC52A1,0.6533304
7171.0,RPE,0.65332305
6723.0,SSTR2,0.653146
6406.0,C9orf72,0.6531024
4458.0,SH2B3,0.6530683
2977.0,AGPAT3,0.65281045
9763.0,TTLL6,0.6525224
4750.0,NSG2,0.6525092
1625.0,RAP1A,0.65219784
7764.0,PFKFB1,0.6520563
4915.0,BBS1,0.6520542
8547.0,FKBP2,0.6519525
2556.0,ZFP36,0.6516626
1344.0,MAPK8,0.65165484
6284.0,MYO6,0.6514621
8071.0,KLF3,0.65131074
10042.0,PDE6G,0.65129334
2882.0,NFATC4,0.6512425
668.0,PDGFA,0.6512156
4113.0,CLN3,0.65120935
12117.0,PXDN,0.6510487
10175.0,CAMK4,0.65103054
7148.0,NELFB,0.65090835
9781.0,AAAS,0.6505835
9089.0,CHRNA5,0.65053564
8758.0,SGMS2,0.65042424
11198.0,PPP2R3A,0.65037984
10218.0,MAFA,0.6501449
9157.0,ATP1B3,0.64996094
7406.0,DNAAF1,0.6497013
7859.0,RSBN1,0.64950466
4816.0,TMEM14A,0.6493201
7732.0,ZNF467,0.6491041
662.0,ITGA10,0.6488179
9932.0,SIPA1,0.6487276
4569.0,ZNF567,0.64864147
0.0,STIM1,0.64859915
4518.0,ADAM12,0.64856255
1101.0,TTC21B,0.6484539
3832.0,SLC5A6,0.6481572
4315.0,WDR83,0.6481429
6890.0,KRT78,0.64792466
3268.0,MPP3,0.64779705
1095.0,KLRC2,0.6477789
2033.0,POLR1B,0.6476849
11928.0,MANBA,0.64758104
8274.0,CORO7,0.6475672
7576.0,RAB29,0.6474465
9060.0,TCTA,0.6473083
5899.0,TMEM98,0.64693993
1610.0,VIM,0.6463831
1188.0,F2R,0.6461785
10743.0,PTDSS2,0.6460326
9913.0,DMXL2,0.6459932
2037.0,NFKBIZ,0.64598984
8005.0,TGM5,0.645963
8695.0,DPF1,0.64583594
2133.0,ISG20,0.6457408
11846.0,DDIAS,0.6456774
1994.0,AKAP8,0.64553356
1548.0,PEBP1,0.6452396
9209.0,GTF3A,0.64521676
10982.0,CSN3,0.6452022
10688.0,GLO1,0.6451424
9378.0,NHLH1,0.64470166
432.0,CD55,0.6445691
5032.0,DUSP1,0.64434177
9817.0,AMHR2,0.64425576
5594.0,ALS2,0.644221
1783.0,SNURF,0.6439663
10269.0,AMD1,0.6438657
11698.0,CACNA1E,0.6433468
413.0,ABCD1,0.6432632
11482.0,ACP6,0.6432343
5072.0,MAN1A2,0.64278245
7041.0,TRHR,0.6423206
9720.0,FAHD1,0.64222187
9908.0,ADGRG1,0.6418904
7828.0,PI4K2B,0.64184004
459.0,PVR,0.6418328
9896.0,MSTO1,0.6415723
3795.0,SYCE1,0.64146733
5757.0,FAM220A,0.6413778
6976.0,ZNF280C,0.6411935
2851.0,CDR2,0.641049
10156.0,TDRD3,0.6409407
9398.0,LILRB3,0.6409093
5142.0,NACC1,0.6408353
11528.0,DHRS7B,0.64083457
3697.0,RPL7A,0.64065456
1971.0,TANK,0.6406293
8413.0,RHEBL1,0.6405027
9407.0,SERINC1,0.64035624
3265.0,PHYH,0.63994324
4324.0,CYB5B,0.6399382
4077.0,CCDC59,0.63980156
3976.0,CCT2,0.63968027
8004.0,FLCN,0.63966465
7135.0,TOR1AIP2,0.6395941
8761.0,AMPD3,0.6395523
6162.0,TUBGCP4,0.6394353
986.0,PFKM,0.6392009
9004.0,UPF3A,0.6391098
11851.0,HAO2,0.6389482
11873.0,HMGN5,0.63885444
5077.0,FOXN3,0.6387384
8225.0,FARP2,0.6387292
8544.0,ZFP14,0.6385865
4842.0,UHRF1,0.63856
11339.0,ST8SIA4,0.6384203
208.0,TNF,0.6383721
6849.0,DPM3,0.63825196
4484.0,DIS3,0.6382345
11217.0,NAIP,0.6380717
4560.0,RMDN3,0.63800853
9718.0,ELP4,0.6378735
7996.0,CHRM5,0.6375986
2587.0,MLANA,0.6374494
399.0,GABBR2,0.6373502
2553.0,RPL10,0.63718575
5329.0,NBEAL2,0.63707906
11803.0,RANBP17,0.6369378
11717.0,EDEM3,0.63683033
8548.0,TACSTD2,0.6363796
5844.0,UBE2J1,0.6363376
4769.0,SHISAL1,0.6362355
6945.0,IFT80,0.6361646
6610.0,PSG9,0.6358573
5545.0,TLE4,0.6356788
5818.0,ZSCAN26,0.63553476
9068.0,DAZL,0.63526016
5452.0,RMI1,0.6351743
1905.0,CDC16,0.63515896
5835.0,CHN1,0.63509965
3622.0,KCNJ2,0.635004
5774.0,TNFRSF11B,0.6350013
4276.0,CYB5R3,0.63497895
5478.0,ARHGEF5,0.63495207
12482.0,CYP24A1,0.63463867
11565.0,DIP2C,0.6345725
896.0,HPS4,0.63456655
7805.0,DAGLA,0.63455164
5916.0,CDS2,0.6343714
11612.0,KRT12,0.6341517
4570.0,FAM161A,0.63407373
555.0,MAP3K5,0.63405925
1411.0,IKBKG,0.63383365
3749.0,GDAP1,0.6337593
8934.0,EIF4EBP3,0.63369614
7647.0,F12,0.6335915
5744.0,KRT75,0.6334245
4858.0,IKZF4,0.6330488
12228.0,GPR183,0.632939
7755.0,GGPS1,0.632916
4290.0,HIRIP3,0.6327935
7599.0,CWC27,0.6326743
607.0,EVPL,0.6323631
7465.0,TRIB2,0.6321934
2735.0,ARF6,0.6321481
11004.0,CTSS,0.6320663
1914.0,PRKAR1B,0.6319721
6467.0,TEKT2,0.6318589
7905.0,ICMT,0.63184273
477.0,COL4A2,0.63182753
11263.0,ITLN1,0.63143635
3680.0,CSTF2,0.6310263
9752.0,SNAPC4,0.63059455
2896.0,GOT2,0.6303261
4677.0,PEX19,0.6297488
2647.0,RBM5,0.62954736
10548.0,NYX,0.6292188
8203.0,HRNR,0.62896293
1022.0,LRRC8D,0.6288677
3379.0,ATP6V1B2,0.6288429
6512.0,IFT172,0.628435
9966.0,ERCC6,0.6284245
1865.0,PTPN23,0.6284109
9.0,GTF2E1,0.6283577
8631.0,TRAPPC12,0.6283451
11940.0,LZTS3,0.6283192
10463.0,GRWD1,0.62790173
9328.0,BPNT1,0.6278333
11998.0,TAPT1,0.62760365
1142.0,NR1H3,0.627452
3327.0,EHHADH,0.6273821
6711.0,SEH1L,0.6272298
2401.0,TPT1,0.6271483
332.0,PECAM1,0.62712264
4934.0,POP5,0.6270715
1298.0,RFXANK,0.62682635
8796.0,HAUS3,0.626782
8709.0,SPDL1,0.6267815
11917.0,ALDH6A1,0.62675804
7727.0,ZNF436,0.62673646
5702.0,SQLE,0.6267236
5868.0,NXT1,0.62641025
2656.0,TFG,0.6262189
619.0,APOA1,0.62612176
11638.0,WDR11,0.6261187
6319.0,PSMD8,0.6260501
4408.0,TMPRSS2,0.6259871
8486.0,GLIPR1L2,0.6257653
6053.0,FLAD1,0.6256741
4978.0,ATN1,0.6256411
1397.0,CDK11B,0.6256218
7139.0,POLG,0.62559545
7509.0,ZKSCAN1,0.62525624
6035.0,MAFG,0.62515885
10035.0,GFPT1,0.62502325
8881.0,SAMD4A,0.62494284
5747.0,INSIG2,0.62480277
9618.0,AFF2,0.6247489
5078.0,ZNF587,0.62447995
5132.0,ARL1,0.6243865
6949.0,ZNF275,0.62425524
1070.0,NCSTN,0.62419075
2832.0,TLR7,0.62418854
3679.0,UBAP2L,0.6241725
3746.0,GAR1,0.62415296
10994.0,HCN1,0.6241408
3535.0,PSME3,0.62401676
969.0,HSPA5,0.62390727
6594.0,NEK7,0.6239023
5229.0,MTAP,0.6236919
1427.0,SMARCE1,0.62358344
2239.0,COPG1,0.62309337
12182.0,DSG4,0.62308896
8960.0,MGAT4B,0.62307876
7483.0,SYCP3,0.62300277
11454.0,PDP2,0.62279475
8690.0,ENPP6,0.62274915
10263.0,PNPLA6,0.62274075
7032.0,APBA1,0.62264985
1338.0,NCF2,0.6226188
961.0,PAN3,0.6224979
11089.0,KLK4,0.62239146
2023.0,RFK,0.62225896
975.0,IFIH1,0.6219853
1757.0,KDM3A,0.6219416
8545.0,VPS41,0.62167364
11896.0,S100G,0.62166935
1331.0,SMAD5,0.62115836
863.0,SUCLA2,0.6207428
5772.0,CNDP2,0.62064934
750.0,TXLNA,0.62059176
7373.0,UTP3,0.62042385
9878.0,CBLL1,0.6203753
6260.0,PEX7,0.6200023
11036.0,PARD3B,0.6199626
6680.0,MLIP,0.6197148
7679.0,RIDA,0.61954844
6020.0,PSMB2,0.6189521
9870.0,PRSS3,0.61893463
11837.0,ZNF324B,0.61881226
1515.0,CRY2,0.6186336
8723.0,VSIG4,0.6185724
12552.0,SPATA20,0.6184843
12869.0,CKLF,0.61834055
10569.0,SPATA5L1,0.61813605
2907.0,SEC61B,0.61802787
12498.0,FAM13A,0.61799914
8996.0,CD300A,0.6179903
3126.0,TDRD1,0.6179203
5017.0,GNE,0.61784756
2859.0,CELF1,0.61778885
7919.0,ZNF692,0.6176391
40.0,UBE2I,0.61760396
7902.0,MXD3,0.61752194
9323.0,GSS,0.6171886
8063.0,RASD2,0.6169395
1065.0,PIGO,0.6168212
5636.0,KIF24,0.6166586
11584.0,POLN,0.6164273
5195.0,INTS9,0.6163381
1909.0,PPP2R2A,0.6162341
11748.0,IRGC,0.6161646
1782.0,LPXN,0.6161407
8024.0,RBM25,0.61600816
7594.0,TRIM36,0.615951
12641.0,FADS3,0.61573845
1708.0,CSNK2B,0.6155891
10510.0,ARHGEF10L,0.61523575
8789.0,SSTR3,0.61505395
8713.0,SNX10,0.61498874
4380.0,PSME1,0.61489177
9285.0,CLCN3,0.61470497
4752.0,MED28,0.6146393
11.0,GTF2A1,0.6145437
5837.0,NEUROG3,0.61446124
6169.0,ZYX,0.61436886
10190.0,ABCB8,0.6141182
11449.0,TXNRD2,0.6140434
6019.0,KCTD13,0.613845
11039.0,CHRM1,0.6138294
10409.0,TNXB,0.6136839
11113.0,ENTPD2,0.6136523
8255.0,ME2,0.6136422
9826.0,POU4F3,0.6136242
11988.0,UBAC2,0.613611
7883.0,DHODH,0.61338615
2933.0,PBX3,0.6131822
12433.0,SLC2A9,0.61309737
5372.0,FOXI1,0.61309594
671.0,ITGB2,0.61289215
3722.0,TOR1AIP1,0.6128899
2774.0,DKC1,0.6127624
3650.0,EPB41L2,0.6127515
3106.0,PPBP,0.6123541
1359.0,KLC1,0.6123028
380.0,SUFU,0.61227614
8173.0,RWDD3,0.6122106
12875.0,ARSI,0.6119962
3752.0,SMAP1,0.6119898
3598.0,MYOG,0.61193794
10796.0,C9,0.6118879
4058.0,RNF41,0.6117616
9252.0,FEM1A,0.6117457
10160.0,MYH6,0.6116144
3599.0,BBS4,0.6115413
224.0,REV3L,0.6114527
4755.0,DBF4B,0.6112651
7694.0,NVL,0.6112545
10344.0,ZNF800,0.6111042
7189.0,UROD,0.6110184
7019.0,METTL3,0.61096305
11192.0,SERPINB6,0.6108929
11627.0,PUS1,0.6102523
9266.0,CLDN16,0.61022735
1229.0,FOSL2,0.610183
1649.0,NCL,0.61017877
10628.0,IQGAP3,0.60983646
9184.0,DARS2,0.6098146
5432.0,BBS9,0.60973054
7799.0,BUD13,0.6097262
1824.0,APPL2,0.6094886
10130.0,GCNT3,0.6094427
2523.0,AIMP1,0.6094313
11468.0,ST3GAL6,0.6091904
11495.0,LGI1,0.6090892
6312.0,NUFIP1,0.60905606
5975.0,HLCS,0.6090436
2042.0,ACO2,0.60882753
11677.0,CMTR1,0.60872906
410.0,INS,0.6083173
7777.0,UCK1,0.60794395
6433.0,ECHS1,0.60773444
6186.0,MOB1B,0.60757685
4610.0,MCTS1,0.6075414
2350.0,LASP1,0.6074775
236.0,CENPS,0.6074709
12499.0,HPSE,0.60741794
9475.0,ERAL1,0.60731494
6086.0,DDX20,0.6073039
1084.0,ATP6V0D1,0.60720855
9213.0,LANCL1,0.6072067
11283.0,BSN,0.60720396
10439.0,NFATC2IP,0.60705477
617.0,ANOS1,0.60699844
2783.0,RHOD,0.60689235
12283.0,ST3GAL5,0.6068731
5251.0,STON2,0.6067732
1105.0,VAMP2,0.60669595
3189.0,ALDOC,0.60669166
213.0,TNFRSF10B,0.60654825
10283.0,TM9SF3,0.6064099
11661.0,DDX51,0.6063113
7976.0,TADA2B,0.6062057
7530.0,RPRD1B,0.6059729
5099.0,GINS3,0.60578734
2082.0,WASF3,0.60559374
5223.0,ABCA3,0.60551214
7348.0,CDC42EP2,0.60543674
9481.0,GNG12,0.6053921
6329.0,TMEM30A,0.605379
5126.0,RAB1A,0.60515475
9799.0,ZBTB3,0.60506743
9629.0,ST6GALNAC2,0.6049357
10291.0,PNPLA2,0.60484314
11502.0,GALNS,0.60477996
10013.0,ALOX15B,0.6046516
12547.0,COQ2,0.6045074
1536.0,RIMS1,0.604445
11642.0,GTPBP1,0.604344
11096.0,PON1,0.6042326
16.0,GRB2,0.60419804
2874.0,TRIM14,0.6041747
1474.0,GNB5,0.60391665
4433.0,CA8,0.60361624
5823.0,CACNB3,0.60350484
3713.0,CREB3,0.6026388
12071.0,NUDT13,0.6025748
1772.0,SPDEF,0.60240066
417.0,CHRNB2,0.6021951
3660.0,PPP1R15B,0.6021609
6388.0,HNRNPLL,0.6019813
6339.0,ATP6V1H,0.6018746
10062.0,KPTN,0.6015175
5510.0,MNX1,0.6015031
7812.0,KCNK1,0.6013854
10850.0,MATN2,0.60120296
3718.0,BCAS2,0.60113764
3661.0,EPHX1,0.6010695
11137.0,EN1,0.60079485
6962.0,DLX4,0.6006806
8257.0,NDUFA10,0.60067874
3282.0,PPP2R5D,0.6006502
4953.0,HGD,0.6006404
7473.0,RASAL3,0.60049206
9127.0,GMPS,0.60047716
11976.0,MPPE1,0.6004726
6197.0,TCTN1,0.60046804
8808.0,SMAP2,0.6000198
7793.0,CYP1B1,0.5998705
8727.0,VPS36,0.5998535
5554.0,ZIC1,0.5992352
11266.0,HOXA2,0.599224
2166.0,SIKE1,0.59899575
2594.0,TUT1,0.5988612
9647.0,PYGB,0.59865665
11606.0,DCHS1,0.5986223
4434.0,IFT20,0.5985828
9771.0,LIF,0.5983157
9118.0,CYFIP2,0.59777415
5107.0,CEP76,0.5977292
9766.0,RRP9,0.5975232
10763.0,SERPINB8,0.5973747
12172.0,FLVCR1,0.59691054
11220.0,SRP54,0.59678745
4732.0,AGAP1,0.59635174
12286.0,AP3M2,0.59618634
